"","country","time","cpi"
"1054","GB","1989-Q1",4.0415396407811
"1055","GB","1989-Q2",4.0642016659621
"1056","GB","1989-Q3",4.07121923862074
"1057","GB","1989-Q4",4.08698746188869
"1058","GB","1990-Q1",4.09880719513957
"1059","GB","1990-Q2",4.12985991848116
"1060","GB","1990-Q3",4.14414587572864
"1061","GB","1990-Q4",4.1623015720904
"1062","GB","1991-Q1",4.16635602305429
"1063","GB","1991-Q2",4.21045587651459
"1064","GB","1991-Q3",4.21762041529008
"1065","GB","1991-Q4",4.23017173967901
"1066","GB","1992-Q1",4.23396064813597
"1067","GB","1992-Q2",4.25216243544458
"1068","GB","1992-Q3",4.2500381648635
"1069","GB","1992-Q4",4.25692560930849
"1070","GB","1993-Q1",4.25745345307899
"1071","GB","1993-Q2",4.27627261799098
"1072","GB","1993-Q3",4.27834194102635
"1073","GB","1993-Q4",4.28040699080512
"1074","GB","1994-Q1",4.28092258761984
"1075","GB","1994-Q2",4.29576041420159
"1076","GB","1994-Q3",4.29525241317467
"1077","GB","1994-Q4",4.29778984158508
"1078","GB","1995-Q1",4.30586661441644
"1079","GB","1995-Q2",4.32034153647602
"1080","GB","1995-Q3",4.32182705296609
"1081","GB","1995-Q4",4.32725514426084
"1082","GB","1996-Q1",4.33265393038009
"1083","GB","1996-Q2",4.34384898524205
"1084","GB","1996-Q3",4.34481657119079
"1085","GB","1996-Q4",4.3510831619561
"1086","GB","1997-Q1",4.3510831619561
"1087","GB","1997-Q2",4.36017195927398
"1088","GB","1997-Q3",4.36397424522372
"1089","GB","1997-Q4",4.36917889383077
"1090","GR","1973-Q2",0.503684513768308
"1091","GR","1973-Q3",0.529660029766507
"1092","GR","1973-Q4",0.665326037593755
"1093","GR","1974-Q1",0.730330776347185
"1094","GR","1974-Q2",0.774782292215534
"1095","GR","1974-Q3",0.778121197881689
"1096","GR","1974-Q4",0.814131822971938
"1097","GR","1975-Q1",0.858164006769928
"1098","GR","1975-Q2",0.894421798041562
"1099","GR","1975-Q3",0.894421798041562
"1100","GR","1975-Q4",0.960442973974152
"1101","GR","1976-Q1",0.987841977797196
"1102","GR","1976-Q2",1.02758234801259
"1103","GR","1976-Q3",1.01713837808728
"1104","GR","1976-Q4",1.06580348963198
"1105","GR","1977-Q1",1.09293197293754
"1106","GR","1977-Q2",1.1404469079685
"1107","GR","1977-Q3",1.1404469079685
"1108","GR","1977-Q4",1.19023100265317
"1109","GR","1978-Q1",1.22066816966955
"1110","GR","1978-Q2",1.26465436635243
"1111","GR","1978-Q3",1.25435560298708
"1112","GR","1978-Q4",1.29889742608116
"1113","GR","1979-Q1",1.36590796024982
"1114","GR","1979-Q2",1.42172809649125
"1115","GR","1979-Q3",1.4408093563433
"1116","GR","1979-Q4",1.50567006153693
"1117","GR","1980-Q1",1.57712903282537
"1118","GR","1980-Q2",1.64662147755023
"1119","GR","1980-Q3",1.65774816923252
"1120","GR","1980-Q4",1.73363283409244
"1121","GR","1981-Q1",1.80774083436136
"1122","GR","1981-Q2",1.86105590055453
"1123","GR","1981-Q3",1.87673373021481
"1124","GR","1981-Q4",1.94750278354703
"1125","GR","1982-Q1",1.99402271869405
"1126","GR","1982-Q2",2.06182915206403
"1127","GR","1982-Q3",2.07284855974052
"1128","GR","1982-Q4",2.12705995002131
"1129","GR","1983-Q1",2.18340099124488
"1130","GR","1983-Q2",2.24291882120341
"1131","GR","1983-Q3",2.25288445221543
"1132","GR","1983-Q4",2.31211728500821
"1133","GR","1984-Q1",2.35641279216427
"1134","GR","1984-Q2",2.41127609608931
"1135","GR","1984-Q3",2.42421289813075
"1136","GR","1984-Q4",2.47740032828386
"1137","GR","1985-Q1",2.52616151188155
"1138","GR","1985-Q2",2.57099126021197
"1139","GR","1985-Q3",2.59131583263547
"1140","GR","1985-Q4",2.68420093587553
"1141","GR","1986-Q1",2.74616561119336
"1142","GR","1986-Q2",2.79035413293983
"1143","GR","1986-Q3",2.80539202780765
"1144","GR","1986-Q4",2.86255050582626
"1145","GR","1987-Q1",2.89838499723998
"1146","GR","1987-Q2",2.95400895794087
"1147","GR","1987-Q3",2.95400895794087
"1148","GR","1987-Q4",3.00598311521863
"1149","GR","1988-Q1",3.02554626854968
"1150","GR","1988-Q2",3.07132926424311
"1151","GR","1988-Q3",3.08503026803295
"1152","GR","1988-Q4",3.13771661850789
"1153","GR","1989-Q1",3.15503061417756
"1154","GR","1989-Q2",3.19407375472163
"1155","GR","1989-Q3",3.2140916382873
"1156","GR","1989-Q4",3.2682919718444
"1157","GR","1990-Q1",3.30503069596988
"1158","GR","1990-Q2",3.37402661259116
"1159","GR","1990-Q3",3.41335969028849
"1160","GR","1990-Q4",3.47824871257072
"1161","GR","1991-Q1",3.50168673781903
"1162","GR","1991-Q2",3.55844242079662
"1163","GR","1991-Q3",3.58167692147449
"1164","GR","1991-Q4",3.6427310202592
"1165","GR","1992-Q1",3.66915414152541
"1166","GR","1992-Q2",3.70398190771825
"1167","GR","1992-Q3",3.71914299097797
"1168","GR","1992-Q4",3.78336200851424
"1169","GR","1993-Q1",3.81019348360949
"1170","GR","1993-Q2",3.85361371644663
"1171","GR","1993-Q3",3.85335078677745
"1172","GR","1993-Q4",3.89849947795343
"1173","GR","1994-Q1",3.91353231210473
"1174","GR","1994-Q2",3.95293382421144
"1175","GR","1994-Q3",3.96372532492529
"1176","GR","1994-Q4",3.99848261657135
"1177","GR","1995-Q1",4.01042989372873
"1178","GR","1995-Q2",4.04378304003587
"1179","GR","1995-Q3",4.0433606064864
"1180","GR","1995-Q4",4.07422353148651
"1181","GR","1996-Q1",4.09252067021409
"1182","GR","1996-Q2",4.12649572831224
"1183","GR","1996-Q3",4.12069503010281
"1184","GR","1996-Q4",4.14738032173308
"1185","GR","1997-Q1",4.15487989459693
"1186","GR","1997-Q2",4.18101232202098
"1187","GR","1997-Q3",4.1723410677037
"1188","GR","1997-Q4",4.19473526101161
"1189","IE","1973-Q2",2.35462435908647
"1190","IE","1973-Q3",2.3778272561663
"1191","IE","1973-Q4",2.40497824523241
"1192","IE","1974-Q1",2.45109233434082
"1193","IE","1974-Q2",2.50503133403827
"1194","IE","1974-Q3",2.54240827827341
"1195","IE","1974-Q4",2.58751236447376
"1196","IE","1975-Q1",2.66468985795186
"1197","IE","1975-Q2",2.72389569071759
"1198","IE","1975-Q3",2.71598315234434
"1199","IE","1975-Q4",2.74321740018765
"1200","IE","1976-Q1",2.8136758638269
"1201","IE","1976-Q2",2.87116319608431
"1202","IE","1976-Q3",2.88778397014153
"1203","IE","1976-Q4",2.9308010859619
"1204","IE","1977-Q1",2.96698106197118
"1205","IE","1977-Q2",3.00189710591955
"1206","IE","1977-Q3",3.01165322043758
"1207","IE","1977-Q4",3.03088496881257
"1208","IE","1978-Q1",3.04506951155054
"1209","IE","1978-Q2",3.06367458034417
"1210","IE","1978-Q3",3.09094882771469
"1211","IE","1978-Q4",3.10872743116093
"1212","IE","1979-Q1",3.14760896984683
"1213","IE","1979-Q2",3.18094561795932
"1214","IE","1979-Q3",3.22111140359786
"1215","IE","1979-Q4",3.25593135724217
"1216","IE","1980-Q1",3.2932488844617
"1217","IE","1980-Q2",3.36394963612291
"1218","IE","1980-Q3",3.39088748021315
"1219","IE","1980-Q4",3.42356992419002
"1220","IE","1981-Q1",3.48286995514235
"1221","IE","1981-Q2",3.52150750480382
"1222","IE","1981-Q3",3.57542123793405
"1223","IE","1981-Q4",3.6318122312615
"1224","IE","1982-Q1",3.65503893598821
"1225","IE","1982-Q2",3.71205578228228
"1226","IE","1982-Q3",3.73351058198657
"1227","IE","1982-Q4",3.7479020074209
"1228","IE","1983-Q1",3.77205369702948
"1229","IE","1983-Q2",3.80009293037198
"1230","IE","1983-Q3",3.82736736085523
"1231","IE","1983-Q4",3.84734583677391
"1232","IE","1984-Q1",3.87123406246223
"1233","IE","1984-Q2",3.89246629170418
"1234","IE","1984-Q3",3.90499255682309
"1235","IE","1984-Q4",3.91119733631067
"1236","IE","1985-Q1",3.92958397017367
"1237","IE","1985-Q2",3.9436545598024
"1238","IE","1985-Q3",3.95752991186985
"1239","IE","1985-Q4",3.95949648162564
"1240","IE","1986-Q1",3.97509134574437
"1241","IE","1986-Q2",3.98662993979779
"1242","IE","1986-Q3",3.98854016079338
"1243","IE","1986-Q4",3.99044673980062
"1244","IE","1987-Q1",4.00931523132013
"1245","IE","1987-Q2",4.01490704669815
"1246","IE","1987-Q3",4.02046776747165
"1247","IE","1987-Q4",4.02046776747165
"1248","IE","1988-Q1",4.02783428603772
"1249","IE","1988-Q2",4.03332378035813
"1250","IE","1988-Q3",4.04059654236698
"1251","IE","1988-Q4",4.04781679298168
"1252","IE","1989-Q1",4.0603281314026
"1253","IE","1989-Q2",4.0709289411849
"1254","IE","1989-Q3",4.08489060289396
"1255","IE","1989-Q4",4.09351878864335
"1256","IE","1990-Q1",4.10207316518896
"1257","IE","1990-Q2",4.10547453077088
"1258","IE","1990-Q3",4.1139276708262
"1259","IE","1990-Q4",4.11896546742779
"1260","IE","1991-Q1",4.1273058035731
"1261","IE","1991-Q2",4.13557715348321
"1262","IE","1991-Q3",4.14867063674463
"1263","IE","1991-Q4",4.15515364481676
"1264","IE","1992-Q1",4.16319874443658
"1265","IE","1992-Q2",4.17117963664002
"1266","IE","1992-Q3",4.17593777638048
"1267","IE","1992-Q4",4.17751880513764
"1268","IE","1993-Q1",4.1822469485988
"1269","IE","1993-Q2",4.18067338339868
"1270","IE","1993-Q3",4.19007784590759
"1271","IE","1993-Q4",4.19319311469959
"1272","IE","1994-Q1",4.19939468788563
"1273","IE","1994-Q2",4.2070929589144
"1274","IE","1994-Q3",4.21473241902054
"1275","IE","1994-Q4",4.21625333256441
"1276","IE","1995-Q1",4.22382339490896
"1277","IE","1995-Q2",4.23432612189836
"1278","IE","1995-Q3",4.23879374118053
"1279","IE","1995-Q4",4.24027852311826
"1280","IE","1996-Q1",4.24471968711681
"1281","IE","1996-Q2",4.24914121435563
"1282","IE","1996-Q3",4.25354327771981
"1283","IE","1996-Q4",4.25938271296275
"1284","IE","1997-Q1",4.25938271296275
"1285","IE","1997-Q2",4.26526508286581
"1286","IE","1997-Q3",4.2672182084867
"1287","IE","1997-Q4",4.27547669603601
"1288","IT","1973-Q2",2.00481964039492
"1289","IT","1973-Q3",2.02759095197791
"1290","IT","1973-Q4",2.05404054385567
"1291","IT","1974-Q1",2.10616882800957
"1292","IT","1974-Q2",2.15665654557954
"1293","IT","1974-Q3",2.21476987525119
"1294","IT","1974-Q4",2.27472741730718
"1295","IT","1975-Q1",2.30949386217773
"1296","IT","1975-Q2",2.33642275007186
"1297","IT","1975-Q3",2.35533359695689
"1298","IT","1975-Q4",2.38389066923639
"1299","IT","1976-Q1",2.42471279593674
"1300","IT","1976-Q2",2.48603655836143
"1301","IT","1976-Q3",2.51361414722581
"1302","IT","1976-Q4",2.57148254366229
"1303","IT","1977-Q1",2.60912299463865
"1304","IT","1977-Q2",2.64643102277124
"1305","IT","1977-Q3",2.67148929951508
"1306","IT","1977-Q4",2.70440590585504
"1307","IT","1978-Q1",2.73019309983947
"1308","IT","1978-Q2",2.76049050607399
"1309","IT","1978-Q3",2.78413471571712
"1310","IT","1978-Q4",2.81383977614838
"1311","IT","1979-Q1",2.85165249128885
"1312","IT","1979-Q2",2.88786058877662
"1313","IT","1979-Q3",2.92214729356007
"1314","IT","1979-Q4",2.97666345703231
"1315","IT","1980-Q1",3.03932206379931
"1316","IT","1980-Q2",3.07770381572587
"1317","IT","1980-Q3",3.11934985747088
"1318","IT","1980-Q4",3.16632658700311
"1319","IT","1981-Q1",3.20775101592044
"1320","IT","1981-Q2",3.25093587856024
"1321","IT","1981-Q3",3.28039978758682
"1322","IT","1981-Q4",3.32543392981885
"1323","IT","1982-Q1",3.36494216665944
"1324","IT","1982-Q2",3.39476486707629
"1325","IT","1982-Q3",3.43502898627191
"1326","IT","1982-Q4",3.47992775049049
"1327","IT","1983-Q1",3.5145378540338
"1328","IT","1983-Q2",3.54306458484512
"1329","IT","1983-Q3",3.56577595736468
"1330","IT","1983-Q4",3.59981745220364
"1331","IT","1984-Q1",3.62860784362445
"1332","IT","1984-Q2",3.65101951990333
"1333","IT","1984-Q3",3.66536966408968
"1334","IT","1984-Q4",3.68920937073954
"1335","IT","1985-Q1",3.71786740703372
"1336","IT","1985-Q2",3.74126224748946
"1337","IT","1985-Q3",3.75292329398034
"1338","IT","1985-Q4",3.77454933262593
"1339","IT","1986-Q1",3.78998863604394
"1340","IT","1986-Q2",3.80015072657666
"1341","IT","1986-Q3",3.80582182033837
"1342","IT","1986-Q4",3.81768948330878
"1343","IT","1987-Q1",3.83186983533029
"1344","IT","1987-Q2",3.84343411808518
"1345","IT","1987-Q3",3.85366899102677
"1346","IT","1987-Q4",3.87000680887898
"1347","IT","1988-Q1",3.8820145374873
"1348","IT","1988-Q2",3.89244035124655
"1349","IT","1988-Q3",3.90218819352574
"1350","IT","1988-Q4",3.91972257472752
"1351","IT","1989-Q1",3.93888175521501
"1352","IT","1989-Q2",3.9549781072356
"1353","IT","1989-Q3",3.96413770974101
"1354","IT","1989-Q4",3.98115488289437
"1355","IT","1990-Q1",4.00151047472555
"1356","IT","1990-Q2",4.01408922415665
"1357","IT","1990-Q3",4.02751910779673
"1358","IT","1990-Q4",4.04622052536668
"1359","IT","1991-Q1",4.06297432427028
"1360","IT","1991-Q2",4.07727617630849
"1361","IT","1991-Q3",4.08888410571762
"1362","IT","1991-Q4",4.1028227558754
"1363","IT","1992-Q1",4.11838842442405
"1364","IT","1992-Q2",4.13072869578472
"1365","IT","1992-Q3",4.13817921825023
"1366","IT","1992-Q4",4.15027912374769
"1367","IT","1993-Q1",4.16310353908576
"1368","IT","1993-Q2",4.17519351718782
"1369","IT","1993-Q3",4.18515800214523
"1370","IT","1993-Q4",4.19502417496655
"1371","IT","1994-Q1",4.20590449867717
"1372","IT","1994-Q2",4.21501934409392
"1373","IT","1994-Q3",4.22268847368349
"1374","IT","1994-Q4",4.2338132220855
"1375","IT","1995-Q1",4.24854498846633
"1376","IT","1995-Q2",4.26698600657334
"1377","IT","1995-Q3",4.27763131774698
"1378","IT","1995-Q4",4.28816449888205
"1379","IT","1996-Q1",4.29901307954974
"1380","IT","1996-Q2",4.30996680622515
"1381","IT","1996-Q3",4.31252679838973
"1382","IT","1996-Q4",4.31730919108373
"1383","IT","1997-Q1",4.32365039125914
"1384","IT","1997-Q2",4.32869456724233
"1385","IT","1997-Q3",4.33057957508504
"1386","IT","1997-Q4",4.33683739512626
"1387","JP","1973-Q2",3.69120774387353
"1388","JP","1973-Q3",3.72090869668621
"1389","JP","1973-Q4",3.76266670785567
"1390","JP","1974-Q1",3.85161419387217
"1391","JP","1974-Q2",3.89609785487839
"1392","JP","1974-Q3",3.93193904470702
"1393","JP","1974-Q4",3.97370845758331
"1394","JP","1975-Q1",3.99363840043126
"1395","JP","1975-Q2",4.02064161100553
"1396","JP","1975-Q3",4.03050605597644
"1397","JP","1975-Q4",4.05534829077103
"1398","JP","1976-Q1",4.07900403606783
"1399","JP","1976-Q2",4.11007673154303
"1400","JP","1976-Q3",4.12246427733506
"1401","JP","1976-Q4",4.14678830685015
"1402","JP","1977-Q1",4.16893341921317
"1403","JP","1977-Q2",4.19581250776442
"1404","JP","1977-Q3",4.19892777508136
"1405","JP","1977-Q4",4.2092424616832
"1406","JP","1978-Q1",4.21436018012018
"1407","JP","1978-Q2",4.23507322171772
"1408","JP","1978-Q3",4.24254523655642
"1409","JP","1978-Q4",4.24601316175605
"1410","JP","1979-Q1",4.24403296308919
"1411","JP","1979-Q2",4.26754041185522
"1412","JP","1979-Q3",4.27717439773635
"1413","JP","1979-Q4",4.29428508134956
"1414","JP","1980-Q1",4.31388440214201
"1415","JP","1980-Q2",4.34527201401579
"1416","JP","1980-Q3",4.35551937479359
"1417","JP","1980-Q4",4.36785433295154
"1418","JP","1981-Q1",4.37700671760639
"1419","JP","1981-Q2",4.39335820068343
"1420","JP","1981-Q3",4.39634136931384
"1421","JP","1981-Q4",4.40818583942636
"1422","JP","1982-Q1",4.40818583942636
"1423","JP","1982-Q2",4.41864399791211
"1424","JP","1982-Q3",4.42362532826231
"1425","JP","1982-Q4",4.43269381580084
"1426","JP","1983-Q1",4.42940569117781
"1427","JP","1983-Q2",4.44127405230162
"1428","JP","1983-Q3",4.43842214570375
"1429","JP","1983-Q4",4.44937782436472
"1430","JP","1984-Q1",4.45300320597904
"1431","JP","1984-Q2",4.46141166392845
"1432","JP","1984-Q3",4.46101286033393
"1433","JP","1984-Q4",4.47251407773275
"1434","JP","1985-Q1",4.47409012218822
"1435","JP","1985-Q2",4.48232384837516
"1436","JP","1985-Q3",4.48388451978051
"1437","JP","1985-Q4",4.48816384939988
"1438","JP","1986-Q1",4.48893994567477
"1439","JP","1986-Q2",4.49126462707813
"1440","JP","1986-Q3",4.48622096944153
"1441","JP","1986-Q4",4.4858319400649
"1442","JP","1987-Q1",4.48036957767306
"1443","JP","1987-Q2",4.49281141779643
"1444","JP","1987-Q3",4.49087755527148
"1445","JP","1987-Q4",4.49319774192717
"1446","JP","1988-Q1",4.48816384939988
"1447","JP","1988-Q2",4.49512712705202
"1448","JP","1988-Q3",4.49666795940618
"1449","JP","1988-Q4",4.50433670864548
"1450","JP","1989-Q1",4.4985906671702
"1451","JP","1989-Q2",4.52175479383592
"1452","JP","1989-Q3",4.52362991158016
"1453","JP","1989-Q4",4.52997913925882
"1454","JP","1990-Q1",4.53369523420783
"1455","JP","1990-Q2",4.54695998286632
"1456","JP","1990-Q3",4.54951893143871
"1457","JP","1990-Q4",4.56509613465902
"1458","JP","1991-Q1",4.57011586552934
"1459","JP","1991-Q2",4.58043440575618
"1460","JP","1991-Q3",4.58043440575618
"1461","JP","1991-Q4",4.59239795449795
"1462","JP","1992-Q1",4.58924503543833
"1463","JP","1992-Q2",4.60318254328211
"1464","JP","1992-Q3",4.59832648101657
"1465","JP","1992-Q4",4.60249026218835
"1466","JP","1993-Q1",4.60214394183857
"1467","JP","1993-Q2",4.61145274893078
"1468","JP","1993-Q3",4.61590404886752
"1469","JP","1993-Q4",4.61316713302975
"1470","JP","1994-Q1",4.61453652728689
"1471","JP","1994-Q2",4.61863349443783
"1472","JP","1994-Q3",4.61590404886752
"1473","JP","1994-Q4",4.62135551040911
"1474","JP","1995-Q1",4.61590404886752
"1475","JP","1995-Q2",4.61829272087856
"1476","JP","1995-Q3",4.61590404886752
"1477","JP","1995-Q4",4.61522052184159
"1478","JP","1996-Q1",4.61248173204335
"1479","JP","1996-Q2",4.61965511890946
"1480","JP","1996-Q3",4.61795183115309
"1481","JP","1996-Q4",4.62067570072963
"1482","JP","1997-Q1",4.61829272087856
"1483","JP","1997-Q2",4.63987144083818
"1484","JP","1997-Q3",4.63953782949229
"1485","JP","1997-Q4",4.64220360914494
"1486","NL","1973-Q2",3.44206475169855
"1487","NL","1973-Q3",3.45002056021221
"1488","NL","1973-Q4",3.47301585774514
"1489","NL","1974-Q1",3.49671504319892
"1490","NL","1974-Q2",3.52675436297736
"1491","NL","1974-Q3",3.54412171303077
"1492","NL","1974-Q4",3.57617565473007
"1493","NL","1975-Q1",3.59735585814245
"1494","NL","1975-Q2",3.62477269577712
"1495","NL","1975-Q3",3.64432709730787
"1496","NL","1975-Q4",3.66680448985623
"1497","NL","1976-Q1",3.68528935120912
"1498","NL","1976-Q2",3.71599791596274
"1499","NL","1976-Q3",3.72353002840089
"1500","NL","1976-Q4",3.7472582261081
"1501","NL","1977-Q1",3.75601322215058
"1502","NL","1977-Q2",3.78041046980795
"1503","NL","1977-Q3",3.78653539495615
"1504","NL","1977-Q4",3.79774532401426
"1505","NL","1978-Q1",3.80099119242221
"1506","NL","1978-Q2",3.81524107429075
"1507","NL","1978-Q3",3.82839016441204
"1508","NL","1978-Q4",3.83735883368821
"1509","NL","1979-Q1",3.8418132227305
"1510","NL","1979-Q2",3.85637326848051
"1511","NL","1979-Q3",3.8659636611131
"1512","NL","1979-Q4",3.88231506016291
"1513","NL","1980-Q1",3.89840360815765
"1514","NL","1980-Q2",3.91918569674113
"1515","NL","1980-Q3",3.93429102390719
"1516","NL","1980-Q4",3.94677367833298
"1517","NL","1981-Q1",3.96304703958814
"1518","NL","1981-Q2",3.98138188427394
"1519","NL","1981-Q3",3.9982469949501
"1520","NL","1981-Q4",4.01669981502195
"1521","NL","1982-Q1",4.03077926329306
"1522","NL","1982-Q2",4.04321091160423
"1523","NL","1982-Q3",4.0540530523573
"1524","NL","1982-Q4",4.06157329633026
"1525","NL","1983-Q1",4.06192999640468
"1526","NL","1983-Q2",4.0686831102302
"1527","NL","1983-Q3",4.07855279483563
"1528","NL","1983-Q4",4.08867330554221
"1529","NL","1984-Q1",4.09766053313129
"1530","NL","1984-Q2",4.10520262949426
"1531","NL","1984-Q3",4.10724973078537
"1532","NL","1984-Q4",4.1177599959063
"1533","NL","1985-Q1",4.12079077877961
"1534","NL","1985-Q2",4.13082775195695
"1535","NL","1985-Q3",4.13016174549973
"1536","NL","1985-Q4",4.13547730212702
"1537","NL","1986-Q1",4.1308276934727
"1538","NL","1986-Q2",4.13315522932915
"1539","NL","1986-Q3",4.12515256684388
"1540","NL","1986-Q4",4.13149325669943
"1541","NL","1987-Q1",4.11877129756592
"1542","NL","1987-Q2",4.1217990806005
"1543","NL","1987-Q3",4.12448276866143
"1544","NL","1987-Q4",4.12782728227211
"1545","NL","1988-Q1",4.12247061914715
"1546","NL","1988-Q2",4.12882845901388
"1547","NL","1988-Q3",4.13348729265362
"1548","NL","1988-Q4",4.13746341742393
"1549","NL","1989-Q1",4.13082775195695
"1550","NL","1989-Q2",4.13911550553705
"1551","NL","1989-Q3",4.14504052489171
"1552","NL","1989-Q4",4.150277725844
"1553","NL","1990-Q1",4.15321179617862
"1554","NL","1990-Q2",4.16131689532762
"1555","NL","1990-Q3",4.1696770886405
"1556","NL","1990-Q4",4.17796791240593
"1557","NL","1991-Q1",4.18071581456467
"1558","NL","1991-Q2",4.18856661920716
"1559","NL","1991-Q3",4.20376497386343
"1560","NL","1991-Q4",4.21334667368399
"1561","NL","1992-Q1",4.21652029755831
"1562","NL","1992-Q2",4.22598118168141
"1563","NL","1992-Q3",4.2319269808605
"1564","NL","1992-Q4",4.23752749614215
"1565","NL","1993-Q1",4.24124378821133
